0.102777	0.036836	-0.130446	0.082691	-0.637084	-0.325588	0.047729	0.134408	-0.408669	-0.136235	-0.224834	-0.733813	0.116048	-0.166130	-0.472716	0.607592	-0.476817	-0.003889	-0.306332	-0.156079	
0.310596	-0.308298	-0.371935	0.352538	-0.485580	-0.611937	-0.261232	-0.288072	-0.553881	0.060092	-0.179607	-0.677101	0.366493	-0.109861	-0.679215	0.544652	-0.058486	0.453722	-0.244415	-0.038860	
0.387727	-0.353215	-0.884144	0.916551	0.636509	0.020949	-0.838816	-0.696077	-0.789024	0.393078	-0.532206	-0.946960	1.365833	0.460269	0.969644	0.156851	-0.350865	0.320255	-1.403769	0.167726	
0.112585	-0.069783	0.041726	0.045690	-0.234222	0.035819	0.797581	-0.317638	-0.754441	0.021160	0.130891	-0.256272	-0.154905	-0.214604	-0.058962	1.018633	-0.465068	-0.095924	-0.051877	0.140918	
0.340020	0.109272	-0.331554	-0.493913	-0.679379	0.220758	-0.340338	1.139208	-1.137644	-0.410442	-0.829640	-0.718645	-0.203272	0.089180	-0.077457	0.671415	-0.363256	0.295193	0.309502	0.059960	
-3.928109	-3.533898	-0.456954	4.639525	1.454837	-0.679437	0.182392	-2.194768	1.183789	-1.425146	0.203761	0.193733	5.819375	1.323446	0.680320	-2.075045	-3.645551	0.844010	-3.301717	-0.699041	
0.167825	-0.521967	-0.258585	0.290485	-0.941332	-0.222648	-0.234365	0.241804	-0.288142	0.330748	-0.021200	0.058571	0.026978	0.156843	-0.178336	0.835989	-0.562506	0.015559	-0.354314	-0.065576	
-0.020446	-0.087939	0.197996	0.549758	-0.296344	-0.382376	-0.131819	-0.155423	-0.585361	-0.042647	-0.046495	-0.852884	0.166200	-0.393198	-0.700774	0.797294	-0.426569	-0.277746	-0.355627	0.584932	
0.361180	0.582910	0.267304	0.401740	-0.098237	0.040988	-0.272914	0.143272	-0.164727	0.613165	-0.018708	-0.224906	0.245015	0.015970	0.079098	0.860307	-0.759315	0.421140	-0.363361	0.095919	
1.144270	-0.401919	0.719454	-1.011916	0.095187	-1.083758	0.863814	-0.634789	-1.209156	0.474719	-0.670372	-0.529422	0.436023	-0.479353	-0.923114	0.337532	-0.603930	-0.825822	-1.657911	0.549707	
0.071283	0.294009	-0.586699	0.424509	-1.046051	-0.038145	-0.081288	0.520778	-0.353978	-0.098355	0.198002	0.173455	-0.252422	-0.372679	0.033827	0.410330	-0.623945	0.137866	0.190724	0.008685	
-0.135618	-0.076415	-0.197497	0.478245	-0.547708	-0.186843	0.532087	-0.136890	-0.539134	-0.024683	0.137960	-0.461718	0.397299	0.079337	-0.048080	0.814414	-0.598596	-0.002980	-0.304790	-0.150588	
0.458126	0.164572	0.574200	0.205161	0.186589	-0.691440	0.234007	-0.653504	-0.555898	0.778100	-0.598217	-0.195224	-0.076570	-0.565831	0.295019	0.882824	-0.106805	-0.040193	-0.348381	-0.169683	
0.254462	0.584723	0.205860	0.422320	-0.234131	-0.211020	-0.019808	0.101015	-0.627546	0.636261	-0.187054	-0.483237	0.387983	0.428908	0.005755	0.295512	-0.635334	-0.323089	-0.138790	-0.043797	
0.245692	0.471823	-0.003738	0.179342	-0.416327	-0.154469	-0.066131	-0.258327	0.095217	-0.087462	-0.236296	-0.414712	0.807917	-0.077348	0.168035	0.709603	-0.688260	0.300142	-0.118638	-0.140606	
-0.166284	0.590843	-0.542433	0.280515	-1.286443	-0.440492	1.266717	-0.069928	-0.533325	-0.006289	-1.376801	0.559972	-0.236451	0.519959	-0.103071	0.045414	-0.318885	1.378540	1.135020	-0.483062	
1.322728	-0.977000	0.024187	0.386291	0.073319	-0.485125	-0.683057	0.680898	0.058432	0.974398	0.739761	-0.346967	0.716925	-0.869191	1.276807	1.070435	-0.418475	0.892910	-2.026891	1.125613	
-0.153304	0.076608	0.097091	0.677388	-0.210714	-0.300793	0.527949	0.444333	-0.254312	0.547308	-0.089590	-0.245872	0.225666	-0.306114	-0.037279	0.308097	-0.346658	0.139451	-0.533598	-0.410510	
0.163024	1.905667	0.464744	2.081177	0.187502	-0.033790	1.689241	0.909129	-2.452856	-1.939170	0.468879	-0.344992	-0.899562	1.192079	1.586913	0.668871	0.054049	-0.072602	1.634577	0.598461	
