0.236250	-0.008907	0.513899	-0.205906	0.132032	-0.353857	0.523769	-0.234478	-0.512758	0.284342	0.297360	0.131747	0.181053	0.842600	0.101085	0.853879	0.117313	0.267938	-0.423085	-0.620635	
-0.338203	-0.723231	0.263992	-0.396508	-0.096669	-0.464044	-0.495202	-0.659724	-0.849418	0.213509	0.149229	-0.182305	-0.289712	0.376373	-0.047596	-0.489092	-0.341274	0.290039	0.081848	-0.627254	
0.314519	-0.041139	-0.079763	-0.273576	-0.182903	-0.410476	-0.249409	-1.176006	-0.438682	0.307876	0.484430	1.377157	-0.266667	-0.917319	-0.393407	1.380719	1.224863	-0.442824	-0.003139	-0.752088	
0.113713	0.407767	-0.503798	0.636333	0.417058	0.453002	0.025609	0.630659	0.567983	0.257954	-0.569108	0.251534	0.332054	1.108030	-0.157057	-0.659905	1.030344	-0.388663	-0.295857	-1.040922	
-0.363463	-0.316773	-0.225043	1.251666	-0.001013	-0.689851	0.513798	0.381657	1.202946	0.379685	-1.218460	0.086555	-0.415109	0.554666	0.306848	0.171351	-0.395150	0.042991	-0.720620	0.422429	
-0.335725	0.027174	0.944691	-0.095023	-0.460720	0.490866	0.124551	-0.065969	-0.235419	0.523027	0.228079	0.006226	-0.608192	-0.038844	-0.187542	-0.477980	-0.143019	-0.186776	-0.256008	-0.297812	
-0.285640	-0.469453	0.054879	0.306607	0.468770	-0.407058	-0.499821	-0.246791	-0.501549	0.236538	-0.150282	-0.506722	-0.278402	-0.393235	0.003984	0.138979	-0.068239	0.356284	-0.418551	0.407897	
0.529261	0.431851	0.518551	-0.724665	-0.333766	-0.525855	-0.087371	-0.706253	-0.878060	0.135875	0.086870	0.306028	-0.525803	0.449280	0.940231	-0.896370	-0.193577	0.117352	-0.879237	-1.027245	
0.745965	-0.537470	-0.848235	0.685079	0.567218	-0.859910	-0.343279	0.150015	0.420513	-0.378667	-0.226904	-1.297583	-0.151045	0.017969	-0.038339	-1.278428	-0.324672	-1.255318	0.927517	0.259596	
-0.146118	-0.056813	-0.136178	-0.014434	0.055662	-0.141500	-0.345832	0.226101	-0.104752	0.091240	-0.202464	0.177098	-0.018434	-0.200613	-0.167174	-0.066820	-0.089082	-0.000757	0.028947	-0.142830	
-0.009891	0.743166	0.352155	0.445582	0.295485	0.030719	-0.108128	-0.159851	0.212121	-0.345953	-0.274940	0.082113	0.303506	0.630713	-0.440017	0.206040	-0.136651	-0.303366	0.204090	0.057883	
0.720567	0.194189	0.102735	0.256642	-1.027348	-0.383829	-0.216483	-0.783876	-0.614356	0.095873	0.031821	-0.404270	0.194647	0.673966	0.215021	0.013257	-0.074004	-0.579068	0.542954	-0.353035	
-0.625038	-0.621963	-0.024932	-0.007886	0.898162	-0.181429	0.964632	-1.168102	-0.183752	0.098222	-0.060749	-0.673673	-0.101595	0.324451	-0.222653	0.166028	-0.259398	0.180025	-0.039493	-0.856125	
-0.698194	-0.938027	0.176645	0.379312	1.174276	-0.539989	-0.116788	-0.066130	-0.278648	-0.197044	-0.107302	-0.767357	-0.080213	0.918887	0.557148	-0.572121	0.509044	-0.272190	-0.133663	-0.066558	
-1.057665	-0.736207	0.950205	-0.078865	-0.163492	-0.540820	-0.490420	-1.639693	-0.768793	0.060868	0.092390	-0.674982	0.327326	0.556606	-1.162916	-0.016831	-0.314505	2.034838	0.282633	-0.010444	
-0.260768	0.596617	-0.360160	0.414301	-0.762589	0.294819	0.376764	0.160704	0.864897	-0.123016	0.111886	-1.088723	-0.571310	-0.315467	0.021670	0.010055	-0.279897	0.068024	-0.428051	-0.065978	
-0.347132	0.250769	0.287336	0.562423	0.056022	-1.652111	0.328345	0.387574	0.206876	0.307754	-0.315536	-0.028728	0.877993	0.193303	-0.805546	0.506792	0.533446	-0.553091	-0.544004	0.431942	
0.090492	-0.121717	0.509310	0.291075	0.383481	-0.352322	-0.242671	0.011790	-0.129577	0.446933	0.237438	-0.240196	0.196290	0.077224	0.139107	-0.013819	-0.044864	-0.119497	0.703620	0.298591	
0.101188	-0.801470	1.142217	0.180317	0.513897	0.120976	0.250048	0.670215	0.883506	0.717649	0.810021	-0.526966	-0.832613	-0.295325	0.760648	-0.015566	0.518856	1.613004	-1.005103	0.371102	
-0.099555	0.415352	-0.490097	-0.727441	0.764630	-0.316234	-0.835212	-1.191373	0.497421	-0.221847	0.567523	1.274587	0.662431	1.724904	-0.697001	0.070519	-0.115599	-1.360935	-0.501822	0.719510	
0.015740	0.135140	-0.124002	0.909251	-0.131203	0.244828	0.444176	0.524087	-0.229990	0.233277	-0.156418	0.058352	0.408203	-0.752864	-0.552342	-0.460660	-0.289901	0.563986	-0.192615	-0.437856	
-0.704627	-0.509830	0.427686	-0.096442	-0.551531	0.467162	1.302081	-0.423345	0.069381	0.526341	0.281752	-0.319763	-1.049510	-1.041858	-0.144970	0.288084	0.751891	-0.222094	-0.078301	-0.050803	
